timestamp,employee_id,name,department,role,age,performance_score,job_satisfaction,promotion_status,attrition_risk,work_hours
2024-11-19 15:19:35,4214,Kenneth Patel,Sales,Developer,58,4.17,4.78,Not Promoted,Medium,54
2024-11-19 15:19:36,2319,Mrs. Lisa Espinoza,Sales,Developer,37,2.03,8.76,Not Promoted,High,51
2024-11-19 15:19:37,1854,Emily Hill,Sales,Executive,38,3.94,4.37,Promoted,Medium,58
2024-11-19 15:19:38,1318,Michael Carter,Operations,Manager,43,2.63,4.98,Not Promoted,Low,56
2024-11-19 15:19:39,4518,Nathaniel Lane,Operations,Manager,37,2.45,4.23,Not Promoted,High,52
2024-11-19 15:19:40,4723,Christine Nguyen,Sales,Executive,31,2.91,5.21,Promoted,Medium,34
2024-11-19 15:19:41,5967,Donna Lamb,Engineering,Analyst,25,4.74,4.77,Promoted,Low,50
2024-11-19 15:19:42,7284,Ronald Hensley,HR,Analyst,23,1.87,2.85,Promoted,High,46
2024-11-19 15:19:43,2091,Andrea Davis,Marketing,Manager,34,2.7,8.04,Not Promoted,High,48
2024-11-19 15:19:44,8902,John Peterson,Marketing,Manager,48,4.46,7.55,Promoted,Low,60
2024-11-19 15:19:45,7065,Allen Medina,Operations,Consultant,59,3.64,5.2,Not Promoted,High,49
2024-11-19 15:19:46,6056,James Manning,Marketing,Analyst,34,4.06,3.49,Not Promoted,Medium,34
2024-11-19 15:19:47,4756,Christina Mcbride,Sales,Developer,53,4.63,8.24,Not Promoted,Low,38
2024-11-19 15:19:48,9110,Nathaniel Robinson,HR,Manager,33,4.07,5.5,Promoted,Low,47
2024-11-19 15:19:49,5961,James Jackson,Engineering,Analyst,49,1.91,2.45,Not Promoted,High,39
2024-11-19 15:19:50,6019,Glenn Morgan,Sales,Manager,32,1.62,7.95,Not Promoted,Low,48
2024-11-19 15:19:51,1174,Margaret Parks,Marketing,Manager,43,1.67,1.68,Promoted,High,53
2024-11-19 15:19:52,6552,Andrew Sanchez,Marketing,Developer,59,2.24,4.82,Promoted,Low,54
2024-11-19 15:19:53,4991,Robert Keller,Operations,Analyst,32,3.22,2.42,Promoted,High,55
2024-11-19 15:19:54,6508,Julie Hernandez,HR,Manager,58,4.65,6.49,Promoted,Low,58
2024-11-19 15:19:55,5952,Katrina Rodriguez,Engineering,Manager,38,1.96,7.18,Not Promoted,Medium,57
2024-11-19 15:19:56,9576,Ross Lewis,Engineering,Executive,55,4.93,3.27,Not Promoted,High,36
2024-11-19 15:19:57,1146,Michael Klein,Engineering,Developer,39,2.8,7.11,Promoted,Medium,55
2024-11-19 15:19:58,4436,Kathryn Turner,Operations,Analyst,45,2.5,1.95,Not Promoted,High,30
2024-11-19 15:19:59,1835,Anthony Perez,Marketing,Executive,52,1.57,3.68,Not Promoted,High,33
2024-11-19 15:20:00,4780,James Velazquez,Operations,Analyst,37,3.81,9.94,Promoted,Medium,60
2024-11-19 15:20:01,8056,Edwin Garcia,Operations,Manager,53,3.73,8.35,Not Promoted,Low,36
2024-11-19 15:20:02,3542,Alice Rodriguez,Sales,Analyst,23,4.3,5.06,Promoted,Medium,30
2024-11-19 15:20:03,5852,Angela Figueroa,HR,Analyst,52,1.25,3.96,Not Promoted,Medium,35
2024-11-19 15:20:04,9461,Randall Jackson,Marketing,Developer,37,4.27,1.32,Promoted,High,55
2024-11-19 15:20:05,1030,Melanie Carpenter,Sales,Developer,42,3.09,6.3,Not Promoted,Medium,58
2024-11-19 15:20:06,2582,Elizabeth Page,Sales,Analyst,46,3.64,8.22,Promoted,High,32
2024-11-19 15:20:07,9087,Harry Estrada,Operations,Executive,28,2.04,1.4,Promoted,High,41
2024-11-19 15:20:08,9683,Travis Moore,Engineering,Developer,56,3.23,4.75,Promoted,High,37
2024-11-19 15:20:09,7290,Donna Khan,Sales,Consultant,38,4.48,8.44,Not Promoted,High,47
2024-11-19 15:20:10,7809,Rebecca Castro,Sales,Consultant,41,3.96,6.7,Not Promoted,High,48
2024-11-19 15:20:11,5971,Anthony Porter,Engineering,Manager,26,1.01,7.52,Promoted,Medium,53
2024-11-19 15:20:12,3815,Elijah Mcdonald,Marketing,Executive,23,1.43,3.69,Not Promoted,Medium,52
2024-11-19 15:20:13,7265,Stephen Stephens,Marketing,Analyst,59,3.69,2.42,Promoted,High,37
2024-11-19 15:20:14,1828,Debra Wilcox,HR,Developer,25,3.71,6.78,Promoted,Medium,48
2024-11-19 15:20:15,1889,Kristi Wallace,HR,Manager,29,4.57,3.74,Not Promoted,Medium,35
2024-11-19 15:20:16,8583,Krista Liu,Operations,Manager,55,3.86,2.93,Promoted,High,44
2024-11-19 15:20:17,2976,Gary Sims,Engineering,Manager,36,1.56,2.22,Not Promoted,High,36
2024-11-19 15:20:18,5649,David Hernandez,Operations,Manager,60,1.39,3.47,Promoted,High,37
2024-11-19 15:20:19,9720,James Sanders,Sales,Developer,37,3.53,7.87,Not Promoted,High,58
2024-11-19 15:20:20,6949,Cheryl Eaton,Engineering,Analyst,57,3.11,5.84,Promoted,Medium,54
2024-11-19 15:20:21,8110,Denise Valdez,Engineering,Manager,54,3.27,9.13,Promoted,High,35
2024-11-19 15:20:22,6219,Melissa Nolan,Marketing,Analyst,43,4.24,6.98,Promoted,Low,48
2024-11-19 15:20:23,1935,Janet Cooley,Sales,Manager,48,4.75,6.71,Promoted,High,32
2024-11-19 15:20:24,8960,Tanya Thornton,Engineering,Manager,58,1.33,6.18,Not Promoted,Medium,44
2024-11-19 15:20:25,9057,Mary Holmes,Sales,Executive,53,1.43,2.23,Not Promoted,High,47
2024-11-19 15:20:26,8430,James Rice,Marketing,Analyst,58,1.33,1.06,Not Promoted,High,33
2024-11-19 15:20:27,3630,Lawrence Morris,Operations,Executive,30,2.79,2.31,Not Promoted,High,42
2024-11-19 15:20:28,9756,Shawn Buchanan,Marketing,Developer,33,4.15,8.95,Not Promoted,High,48
2024-11-19 15:20:29,7719,Brian Henry,Engineering,Consultant,37,3.14,8.04,Not Promoted,Medium,42
2024-11-19 15:20:30,7171,Andrea Wright,Operations,Executive,30,2.96,3.28,Not Promoted,Medium,31
2024-11-19 15:20:31,9617,Michelle Brown,Sales,Executive,31,1.92,3.96,Promoted,Low,59
2024-11-19 15:20:32,6172,Alexis Compton,Sales,Manager,37,2.01,1.22,Not Promoted,High,40
2024-11-19 15:20:33,6713,Gregory Turner,Marketing,Executive,37,2.9,6.04,Promoted,Low,36
2024-11-19 15:20:34,1768,Sherry Charles,HR,Executive,31,3.72,6.45,Not Promoted,High,56
2024-11-19 15:20:35,2637,Zachary Wilkins,Sales,Analyst,24,4.55,4.45,Not Promoted,Medium,50
2024-11-19 15:20:36,5407,Troy Thompson,Marketing,Manager,47,4.35,4.12,Promoted,Low,30
2024-11-19 15:20:37,6883,Manuel Collins,Engineering,Executive,51,4.62,9.82,Not Promoted,High,39
2024-11-19 15:20:38,6586,William Pope,HR,Consultant,42,3.24,6.55,Promoted,Medium,52
2024-11-19 15:20:39,9161,Michael Williams,Operations,Executive,47,3.98,6.71,Not Promoted,High,53
2024-11-19 15:20:40,3515,Phillip Mitchell,HR,Developer,37,2.26,8.85,Promoted,Low,60
2024-11-19 15:20:41,7496,Stephanie Mcbride,Engineering,Manager,23,3.76,7.39,Promoted,High,56
2024-11-19 15:20:42,7930,Matthew Buck,Sales,Analyst,49,1.07,2.23,Not Promoted,High,59
2024-11-19 15:20:43,2220,Paul Singh,Engineering,Manager,40,3.03,2.42,Promoted,High,49
2024-11-19 15:20:44,8683,Paul Mcdonald,Operations,Executive,28,2.78,2.44,Not Promoted,High,42
2024-11-19 15:20:45,8862,Catherine Martinez,HR,Manager,46,1.01,5.77,Not Promoted,Low,41
2024-11-19 15:20:46,8966,Kayla Reynolds,HR,Executive,59,1.26,5.35,Not Promoted,High,55
2024-11-19 15:20:47,2236,Andrew Molina,HR,Analyst,29,4.0,4.39,Promoted,Medium,57
2024-11-19 15:20:48,7594,Christina Haas,HR,Developer,22,1.38,8.29,Promoted,Medium,58
2024-11-19 15:20:49,1655,Bob Jones,Sales,Developer,43,2.18,2.38,Promoted,High,46
2024-11-19 15:20:50,5076,Jeffrey Lopez,Engineering,Analyst,43,3.37,8.4,Not Promoted,High,57
2024-11-19 15:20:51,3726,Nicholas Steele,Marketing,Analyst,31,2.82,2.16,Not Promoted,High,37
2024-11-19 15:20:52,6490,Jennifer Pena,HR,Developer,25,2.1,1.57,Not Promoted,High,31
2024-11-19 15:20:53,3905,Eduardo Warren,HR,Analyst,48,1.44,1.0,Promoted,High,45
2024-11-19 15:20:54,4363,Travis Horn,Engineering,Executive,42,2.08,7.37,Promoted,High,37
2024-11-19 15:20:55,6360,Kristen David,Marketing,Manager,37,4.81,2.1,Not Promoted,High,44
2024-11-19 15:20:56,7144,Jennifer Dudley,Sales,Executive,36,3.62,1.34,Promoted,High,32
2024-11-19 15:20:57,5705,Sergio Brown,Operations,Analyst,45,1.16,3.48,Promoted,Low,46
2024-11-19 15:20:58,5654,Lindsey Wright,Operations,Manager,36,2.48,8.86,Promoted,High,44
2024-11-19 15:20:59,5878,Lauren Kennedy,Marketing,Executive,57,3.83,3.07,Not Promoted,Low,58
2024-11-19 15:21:00,7934,Sean Harris,HR,Manager,52,2.41,7.35,Promoted,Medium,50
2024-11-19 15:21:01,4169,Mark Davis,Sales,Executive,32,4.08,8.9,Promoted,Low,42
2024-11-19 15:21:02,8606,Jose Quinn,Marketing,Consultant,51,3.6,5.68,Promoted,High,46
2024-11-19 15:21:03,8531,Nicolas Swanson,Operations,Executive,59,3.2,1.93,Not Promoted,High,30
2024-11-19 15:21:04,6629,Zoe Thompson,Sales,Consultant,29,3.33,2.71,Not Promoted,High,54
2024-11-19 15:21:05,9559,Mr. Robert Valentine DVM,Operations,Executive,50,3.22,2.78,Promoted,High,50
2024-11-19 15:21:06,8711,Catherine Horton,Sales,Executive,55,4.9,4.09,Promoted,High,39
2024-11-19 15:21:07,8474,Joshua Brown,Operations,Executive,39,4.14,2.37,Promoted,High,48
2024-11-19 15:21:08,9000,Danny Hamilton,Engineering,Developer,54,1.86,4.6,Not Promoted,High,56
2024-11-19 15:21:09,6525,Brandi Thompson,HR,Analyst,24,4.7,7.44,Not Promoted,Low,58
2024-11-19 15:21:10,7757,Robert Wallace,Marketing,Developer,44,3.47,5.06,Not Promoted,Low,33
2024-11-19 15:21:11,7354,Sharon Johnson,Marketing,Executive,22,4.16,7.9,Promoted,High,56
2024-11-19 15:21:12,7819,George Ford,Operations,Manager,38,4.02,4.14,Promoted,Low,60
2024-11-19 15:21:13,5226,Steven Davies,Sales,Manager,48,2.79,6.11,Not Promoted,High,59
2024-11-19 15:21:14,7534,Wesley Haas,HR,Analyst,36,2.83,7.21,Promoted,Medium,59
2024-11-19 15:21:15,6272,Jennifer Lynch,Engineering,Manager,35,2.92,6.2,Not Promoted,High,53
2024-11-19 15:21:16,4585,Katherine Alvarado,HR,Manager,29,4.78,5.98,Not Promoted,Medium,41
2024-11-19 15:21:17,7642,Peter Valencia,Marketing,Manager,44,1.71,5.36,Promoted,Medium,53
2024-11-19 15:21:18,7036,Nathan Owens,Sales,Analyst,50,1.08,2.83,Promoted,High,34
2024-11-19 15:21:19,5121,Claudia Smith,Marketing,Manager,35,2.74,7.39,Not Promoted,High,31
2024-11-19 15:21:20,3107,Traci Anderson,Sales,Analyst,35,4.94,7.78,Not Promoted,Medium,31
2024-11-19 15:21:21,6811,Daniel Terry,Marketing,Manager,27,2.55,2.86,Not Promoted,High,46
2024-11-19 15:21:22,8515,Kelly Porter,Marketing,Manager,30,2.56,9.31,Not Promoted,High,55
2024-11-19 15:21:23,4966,Carol Davis,HR,Manager,59,1.8,8.54,Not Promoted,High,45
2024-11-19 15:21:24,8664,Alan Bradshaw,Marketing,Developer,23,4.39,5.79,Promoted,Low,47
2024-11-19 15:21:25,8945,Gina Suarez,Operations,Analyst,35,1.84,1.17,Not Promoted,High,46
2024-11-19 15:21:26,4661,Lori Sanchez,Operations,Manager,30,2.07,1.93,Not Promoted,High,54
2024-11-19 15:21:27,5753,Robert Tran,HR,Developer,47,2.91,1.01,Promoted,High,30
2024-11-19 15:21:28,4592,James Olsen,Operations,Analyst,30,1.27,6.42,Promoted,High,39
2024-11-19 15:21:29,8041,Megan Carlson,Operations,Consultant,53,2.58,5.66,Promoted,Low,45
2024-11-19 15:21:30,8970,Timothy Edwards,Engineering,Analyst,40,1.2,9.33,Promoted,Low,57
2024-11-19 15:21:31,8632,Aaron Campbell DDS,Engineering,Analyst,22,1.79,5.23,Promoted,High,45
2024-11-19 15:21:32,2607,Morgan Salinas,Operations,Analyst,52,1.94,5.16,Not Promoted,Low,47
2024-11-19 15:21:33,1784,Michele Dickson,Operations,Consultant,58,1.39,5.23,Not Promoted,Medium,49
2024-11-19 15:21:34,2987,Heather James,Marketing,Developer,33,3.73,3.74,Not Promoted,High,38
2024-11-19 15:21:35,2019,Mark Ball,Operations,Analyst,35,1.3,5.84,Not Promoted,Low,34
2024-11-19 15:21:36,5948,Kristi Moore,Marketing,Consultant,51,3.23,1.05,Not Promoted,High,53
2024-11-19 15:21:37,1294,Travis Cook,Sales,Manager,45,4.56,9.79,Not Promoted,Low,50
2024-11-19 15:21:38,3764,Joseph Adams,HR,Manager,52,4.33,6.13,Not Promoted,Low,59
2024-11-19 15:21:39,4227,Michelle Dyer,Engineering,Manager,28,1.84,5.31,Promoted,Medium,49
2024-11-19 15:21:40,2168,Troy Salas,Operations,Executive,33,1.41,5.04,Not Promoted,Low,42
2024-11-19 15:21:41,5826,Alexander Larson,HR,Analyst,50,4.3,4.93,Not Promoted,High,42
2024-11-19 15:21:42,5181,Tracy Hurley,Operations,Developer,54,2.89,4.85,Not Promoted,Medium,40
2024-11-19 15:21:43,7225,Dr. Donna Martinez,Engineering,Developer,46,1.35,2.47,Not Promoted,High,54
2024-11-19 15:21:44,5401,Kelly Miller,Sales,Consultant,47,3.85,8.94,Promoted,Low,51
2024-11-19 15:21:45,1891,Christopher Howard,Marketing,Executive,22,2.11,3.44,Promoted,High,59
2024-11-19 15:21:46,4250,John Johnson,HR,Consultant,29,3.64,3.98,Not Promoted,High,32
2024-11-19 15:21:47,2942,Seth Rodriguez,HR,Executive,45,2.3,3.89,Not Promoted,Medium,36
2024-11-19 15:21:48,5548,Teresa Tanner,Engineering,Analyst,26,4.63,6.97,Promoted,High,49
2024-11-19 15:21:49,2704,Robin Kelly,HR,Executive,50,1.97,2.92,Not Promoted,High,44
2024-11-19 15:21:50,3723,Aaron Lewis,Operations,Developer,30,3.06,5.91,Not Promoted,Medium,59
2024-11-19 15:21:51,4307,Catherine Dean,Engineering,Manager,29,4.07,4.28,Promoted,High,43
2024-11-19 15:21:52,2913,Diana Garrett,Marketing,Executive,42,3.19,2.84,Not Promoted,High,55
2024-11-19 15:21:53,5794,Larry Willis,Operations,Analyst,23,1.17,2.95,Promoted,High,47
2024-11-19 15:21:54,4827,Dr. Wesley Ellis,Engineering,Manager,28,3.11,9.14,Promoted,High,30
2024-11-19 15:21:55,2273,Leslie Larson,Marketing,Manager,51,4.52,1.49,Promoted,High,42
2024-11-19 15:21:56,6881,Erika Murray,HR,Executive,45,3.33,2.22,Not Promoted,High,52
2024-11-19 15:21:57,6302,Bethany Young,HR,Manager,28,1.85,7.92,Promoted,Medium,43
2024-11-19 15:21:58,5309,Angel Vazquez,Operations,Developer,46,2.58,1.05,Promoted,High,46
2024-11-19 15:21:59,6853,Denise Banks,Operations,Executive,51,2.34,4.43,Not Promoted,Low,36
2024-11-19 15:22:01,3243,Nicole Clayton,Sales,Developer,40,3.68,9.82,Not Promoted,Medium,39
2024-11-19 15:22:02,1066,Sherry Dennis,Marketing,Executive,47,4.52,5.38,Not Promoted,Medium,56
2024-11-19 15:22:03,7636,Gene Wilson,Operations,Analyst,24,3.95,1.59,Promoted,High,42
2024-11-19 15:22:04,3324,Zachary Fischer,Marketing,Developer,57,2.83,3.66,Promoted,Medium,35
2024-11-19 15:22:05,1570,Megan Nelson,Marketing,Manager,57,3.04,1.64,Not Promoted,High,54
2024-11-19 15:22:06,1297,Leonard Webb,HR,Consultant,47,2.56,1.19,Not Promoted,High,54
2024-11-19 15:22:07,3570,Katie Brandt,Engineering,Executive,29,4.15,8.0,Not Promoted,Low,34
2024-11-19 15:22:08,1942,Alice Odonnell,Operations,Executive,43,4.42,4.14,Not Promoted,Medium,42
2024-11-19 15:22:09,9293,Taylor Stewart,Marketing,Executive,36,1.6,7.52,Promoted,Medium,55
2024-11-19 15:22:10,1480,Brian Carpenter,Engineering,Analyst,33,2.26,5.98,Promoted,High,54
2024-11-19 15:22:11,1647,Craig Anderson,Sales,Analyst,37,2.5,1.29,Promoted,High,56
2024-11-19 15:22:12,8026,Daniel Christian,Engineering,Developer,54,1.14,3.52,Not Promoted,High,31
2024-11-19 15:22:13,8836,Eugene Bowman,Sales,Analyst,59,1.09,5.09,Promoted,High,47
2024-11-19 15:22:14,1125,Johnny Green,HR,Executive,52,1.9,6.28,Promoted,Low,59
2024-11-19 15:22:15,2678,William Jones,Engineering,Developer,34,2.61,2.72,Promoted,High,58
2024-11-19 15:22:16,9291,Lori Phillips,Operations,Executive,53,2.18,5.78,Not Promoted,Medium,50
2024-11-19 15:22:17,2540,Miss Miranda Navarro,Operations,Developer,42,4.62,8.21,Promoted,Medium,56
2024-11-19 15:22:18,5901,Daniel Gibson,Engineering,Analyst,45,2.72,3.65,Promoted,High,39
2024-11-19 15:22:19,2000,Madeline Simpson,Engineering,Developer,48,4.66,7.19,Promoted,Medium,33
2024-11-19 15:22:20,2402,Dorothy Thomas,HR,Consultant,49,2.27,2.38,Not Promoted,High,51
2024-11-19 15:22:21,1828,Daniel Smith,Marketing,Developer,53,2.49,3.31,Not Promoted,High,39
2024-11-19 15:22:22,9080,Andrea Ellis,HR,Executive,59,1.77,7.87,Not Promoted,Low,31
2024-11-19 15:22:23,8477,Sabrina Roach,Sales,Developer,31,1.19,2.1,Not Promoted,High,36
2024-11-19 15:22:24,8141,Mr. Gregory Henson,Operations,Consultant,53,3.23,1.4,Not Promoted,High,42
2024-11-19 15:22:25,7735,Brittany Perry,Marketing,Executive,40,1.28,5.98,Promoted,High,37
2024-11-19 15:22:26,4809,Matthew Herring,Marketing,Analyst,39,1.07,8.02,Promoted,High,52
2024-11-19 15:22:27,6741,Kyle Schmidt,HR,Developer,43,2.96,8.14,Promoted,Low,60
2024-11-19 15:22:28,4937,Justin Werner,Operations,Developer,39,2.37,5.97,Promoted,High,58
2024-11-19 15:22:29,7803,Emma Miranda,Operations,Executive,50,4.14,1.54,Promoted,High,40
2024-11-19 15:22:30,7113,John Wilkerson,Operations,Manager,36,4.47,4.25,Not Promoted,Low,44
2024-11-19 15:22:31,1911,Laura Price,Marketing,Manager,44,3.01,3.11,Not Promoted,Medium,47
2024-11-19 15:22:32,3855,Sandra Jenkins,Operations,Analyst,50,4.26,8.0,Not Promoted,High,46
2024-11-19 15:22:33,7243,Karen Robinson,Engineering,Executive,59,3.65,8.18,Not Promoted,Medium,47
2024-11-19 15:22:34,1164,Janice Mercado,Operations,Executive,58,2.2,4.05,Not Promoted,High,55
2024-11-19 15:22:35,4842,Darryl Andersen,HR,Developer,42,4.38,6.29,Not Promoted,High,58
2024-11-19 15:22:36,1229,Casey Perez,Operations,Analyst,29,1.12,1.99,Not Promoted,High,59
2024-11-19 15:22:37,8816,Evan Clark Jr.,Engineering,Executive,29,3.2,2.6,Not Promoted,High,57
2024-11-19 15:22:38,1517,Brittany Chan,HR,Developer,49,4.53,8.07,Promoted,Medium,54
2024-11-19 15:22:39,6196,Shelia Woods,Sales,Developer,60,4.66,7.31,Not Promoted,High,35
2024-11-19 15:22:40,3513,Denise Williams,Marketing,Manager,34,1.09,8.68,Not Promoted,Low,36
2024-11-19 15:22:41,8025,Ian Myers,HR,Executive,54,2.77,1.74,Not Promoted,High,52
2024-11-19 15:22:42,7710,Kelli Potter,Engineering,Executive,25,2.78,2.16,Not Promoted,High,32
2024-11-19 15:22:43,1036,Christopher Strickland,HR,Executive,52,1.93,5.16,Not Promoted,Low,33
2024-11-19 15:22:44,8452,Catherine Harvey,HR,Developer,41,3.42,2.01,Not Promoted,High,33
2024-11-19 15:22:45,1932,Louis Le,Operations,Analyst,45,2.59,5.16,Promoted,High,49
2024-11-19 15:22:46,3431,Renee Perez,Operations,Analyst,36,4.39,8.01,Promoted,Low,54
2024-11-19 15:22:47,6882,Ashley Delgado,Sales,Executive,48,3.82,9.29,Not Promoted,High,39
2024-11-19 15:22:48,3986,Molly Taylor,HR,Analyst,47,4.52,1.36,Promoted,High,59
2024-11-19 15:22:49,4165,Diane Snow,Engineering,Developer,60,3.55,7.16,Promoted,High,34
2024-11-19 15:22:50,2574,Gina Evans DDS,Marketing,Developer,23,4.23,8.72,Not Promoted,Medium,38
2024-11-19 15:22:51,5043,Bruce Ward,Operations,Manager,28,4.32,7.52,Not Promoted,Medium,41
2024-11-19 15:22:52,3630,Marissa Stephens,Engineering,Developer,50,2.2,9.21,Not Promoted,High,48
2024-11-19 15:22:53,2232,Daisy Alvarado,Engineering,Developer,30,4.76,7.06,Not Promoted,Low,42
2024-11-19 15:22:54,7848,Darryl Watson,Sales,Developer,31,1.96,2.53,Not Promoted,High,45
2024-11-19 15:22:55,9184,Zachary Marquez,Engineering,Analyst,33,3.16,2.1,Promoted,High,36
2024-11-19 15:22:56,9998,Drew Hammond,Engineering,Analyst,46,1.45,5.92,Promoted,High,34
2024-11-19 15:22:57,7407,Aaron Salazar,Sales,Manager,52,4.88,6.34,Promoted,Medium,45
2024-11-19 15:22:58,4040,Robert Simpson,Engineering,Consultant,53,3.05,9.16,Promoted,High,34
2024-11-19 15:22:59,9649,Cindy Johnson,HR,Developer,33,2.84,3.18,Promoted,High,32
2024-11-19 15:23:00,6536,Michelle Brady,Sales,Manager,47,4.63,3.5,Promoted,Low,46
2024-11-19 15:23:01,8193,Annette Hardy,Sales,Developer,41,2.27,6.44,Not Promoted,High,40
2024-11-19 15:23:02,4346,Amanda Smith,Operations,Manager,57,2.61,8.99,Not Promoted,High,54
2024-11-19 15:23:03,3719,Stephanie Mendoza,Sales,Executive,59,4.94,7.23,Promoted,Low,34
2024-11-19 15:23:04,2921,Brian Lambert,Marketing,Consultant,52,1.21,6.16,Not Promoted,Low,47
2024-11-19 15:23:05,4756,Bruce Alvarez,Marketing,Executive,58,1.45,3.3,Promoted,Low,37
2024-11-19 15:23:06,1834,Leslie Whitehead,HR,Consultant,52,4.74,2.04,Not Promoted,High,40
2024-11-19 15:23:07,2566,Brittany Lewis,Operations,Developer,59,4.42,5.49,Not Promoted,High,43
2024-11-19 15:23:08,6507,Linda Roman,Engineering,Developer,45,1.85,6.57,Not Promoted,Medium,43
2024-11-19 15:23:09,4204,Daniel Rhodes,Marketing,Consultant,30,4.09,6.05,Promoted,Low,57
2024-11-19 15:23:10,4882,Lindsay Chambers,HR,Consultant,37,1.86,7.87,Promoted,Medium,42
2024-11-19 15:23:11,4291,Andrew Harrington,Engineering,Analyst,48,1.46,9.86,Promoted,High,50
2024-11-19 15:23:12,5331,April Hodges,Marketing,Analyst,36,1.26,6.13,Promoted,Medium,52
2024-11-19 15:23:13,1978,Dana Hall,Operations,Manager,44,3.54,1.37,Not Promoted,High,41
2024-11-19 15:23:14,7859,Tiffany Short,Operations,Consultant,35,4.31,1.31,Promoted,High,39
2024-11-19 15:23:15,1477,Daniel Davis,Marketing,Manager,44,2.88,8.61,Not Promoted,Medium,37
2024-11-19 15:23:16,9992,Seth Cain,HR,Consultant,30,3.84,6.36,Promoted,High,33
2024-11-19 15:23:17,2380,Jodi Fuller,Sales,Executive,39,3.67,4.97,Promoted,High,30
2024-11-19 15:23:18,2919,Melanie Fischer,HR,Analyst,45,1.62,2.0,Promoted,High,45
2024-11-19 15:23:19,8472,Natasha Hill,Operations,Consultant,48,3.72,7.64,Not Promoted,High,32
2024-11-19 15:23:20,2222,Dana Allen,Marketing,Developer,23,1.04,3.36,Not Promoted,Medium,53
2024-11-19 15:23:21,3648,Joseph Gonzalez,Marketing,Analyst,25,2.89,4.83,Not Promoted,Low,38
2024-11-19 15:23:22,8905,Tommy Wiley DDS,HR,Analyst,30,2.92,3.28,Not Promoted,Medium,56
2024-11-19 15:23:23,2627,Angela Boyer,Sales,Executive,54,3.94,2.07,Not Promoted,High,45
2024-11-19 15:23:24,5152,Scott Zuniga,Marketing,Manager,59,2.62,1.2,Not Promoted,High,59
2024-11-19 15:23:25,6450,Veronica Young,Operations,Consultant,47,3.18,1.58,Promoted,High,50
2024-11-19 15:23:26,2824,Chase Alexander,Engineering,Consultant,60,1.08,5.82,Not Promoted,Low,48
2024-11-19 15:23:27,8180,Katherine Campbell,Engineering,Consultant,30,3.89,5.65,Promoted,Low,43
2024-11-19 15:23:28,8280,Thomas Chan,Sales,Executive,53,2.25,3.32,Promoted,Medium,58
2024-11-19 15:23:29,6296,Adam Ferguson,HR,Consultant,28,3.6,3.59,Promoted,Low,30
2024-11-19 15:23:30,7176,Frank Brown,Marketing,Manager,57,1.75,6.8,Promoted,Low,31
2024-11-19 15:23:31,4111,Madison Alvarado,Marketing,Analyst,41,1.16,7.53,Not Promoted,High,39
2024-11-19 15:23:32,3182,Eric Phillips,Operations,Consultant,32,3.42,9.25,Promoted,Low,56
2024-11-19 15:23:33,5930,Kimberly Caldwell,Engineering,Executive,30,4.33,8.72,Not Promoted,Medium,50
2024-11-19 15:23:34,2190,Theresa Rhodes,HR,Manager,54,2.7,7.61,Promoted,Medium,30
2024-11-19 15:23:35,7989,Jillian Gonzales,Operations,Consultant,26,2.17,5.53,Promoted,High,44
2024-11-19 15:23:36,1099,Melanie Hahn,Engineering,Manager,59,2.14,5.79,Not Promoted,High,49
2024-11-19 15:23:37,8686,David Peters,Engineering,Analyst,58,3.24,7.48,Not Promoted,High,36
2024-11-19 15:23:38,3770,Samantha Bentley,HR,Analyst,34,2.63,8.29,Not Promoted,Low,38
2024-11-19 15:23:39,2706,Henry Romero,Operations,Manager,23,1.85,4.93,Not Promoted,High,38
2024-11-19 15:23:40,4005,Patrick Gutierrez,Sales,Developer,41,2.25,9.64,Promoted,Low,37
2024-11-19 15:23:41,7003,Sandra Armstrong,Operations,Developer,41,2.04,5.08,Not Promoted,High,53
